itemnumber,available,price1,price2,price3,qty1,qty2,qty3
1008948,2,"29.20","","","1","",""
1008958,0,"40.24","","","1","",""
1008994,4,"10.76","","","1","",""
1009041,30,"16.04","","","1","",""
1009140,0,"35.46","","","1","",""
100B,20,"11.66","","","1","",""
100V1,0,"34.99","","","1","",""
101001AF,1,"18.74","","","1","",""
101001NG,4,"16.38","","","1","",""
101036BK25,3,"9.86","","","1","",""
101036NG25,2,"9.86","","","1","",""
101036NO25,2,"9.86","","","1","",""
101036NY25,4,"9.86","","","1","",""
101036RD25,3,"9.86","","","1","",""
101036WH25,6,"9.86","","","1","",""
10104,13,"15.62","","","1","",""
10106,9,"15.62","","","1","",""
10107,5,"15.62","","","1","",""
1011287,1,"55.75","","","1","",""
101264,2,"149.95","","","1","",""
101278,3,"72.95","","","1","",""
1013,0,"4.25","","","1","",""
101377,3,"66.95","","","1","",""
10141CGC,48,"4.13","","","1","",""
10142CGC,18,"4.13","","","1","",""
101600,0,"41.53","","","1","",""
1017,35,"3.15","","","1","",""
101777,2,"76.08","","","1","",""
102,104,"3.15","","","1","",""
10204,9,"15.62","","","1","",""
10205,8,"15.62","","","1","",""
10207,7,"15.62","","","1","",""
1020CBS,15,"16.91","","","1","",""
1020GBS,4,"16.91","","","1","",""
102102AX,0,"15.60","","","1","",""
102103AX,13,"16.60","","","1","",""
102110AX,14,"75.07","","","1","",""
102111AX,0,"75.07","","","1","",""
102115AX,19,"100.10","","","1","",""
102116AX,0,"96.52","","","1","",""
102151AX,0,"78.65","","","1","",""
102156AX,0,"100.10","","","1","",""
102170AX,9,"78.65","","","1","",""
102173BLK,10,"100.92","","","1","",""
102173BLU,9,"104.65","","","1","",""
102173RED,5,"104.65","","","1","",""
102189AX,1,"48.30","","","1","",""
10220,3,"48.13","","","1","",""
102210AX,7,"12.00","","","1","",""
102212AX,6,"15.75","","","1","",""
10221C,0,"232.58","","","1","",""
10221C16,1,"232.58","","","1","",""
1022CMPMB,1,"37.20","","","1","",""
1022EMRMB,1,"31.20","","","1","",""
1022OSMB,0,"255.00","","","1","",""
1022SR15MOA,10,"31.20","","","1","",""
1022SRSTD,0,"26.95","","","1","",""
1022TEMB,0,"212.80","","","1","",""
1023041,84,"11.10","","","1","",""
102579,0,"29.99","","","1","",""
102P117BLK,5,"53.24","","","1","",""
102Z,31,"8.25","","","1","",""
103,84,"3.40","","","1","",""
10310,16,"33.94","","","1","",""
103106AX,8,"21.45","","","1","",""
10311,12,"33.94","","","1","",""
10312,11,"33.94","","","1","",""
10314,10,"33.94","","","1","",""
10315,16,"33.94","","","1","",""
10316,9,"33.94","","","1","",""
10317,6,"33.94","","","1","",""
1032M,6,"8.79","","","1","",""
1034,0,"22.50","","","1","",""
1034CBS,2,"20.99","","","1","",""
1034SQ,0,"85.85","","","1","",""
1038,0,"21.89","","","1","",""
1039CBS,3,"20.99","","","1","",""
104,136,"3.55","","","1","",""
104001AX,9,"28.60","","","1","",""
1040041172CPD,136,"16.74","","","1","",""
104110AX,7,"25.02","","","1","",""
104141AX,8,"39.32","","","1","",""
10416BD,3,"909.30","","","1","",""
1043,11,"93.80","","","1","",""
10440H02,2,"279.30","","","1","",""
104OT,0,"11.65","","","1","",""
1050M,8,"6.76","","","1","",""
10512,4,"101.95","","","1","",""
1051M,4,"6.76","","","1","",""
10520BD,7,"1189.30","","","1","",""
10520TAC,2,"1609.30","","","1","",""
10530H0,3,"1784.30","","","1","",""
1053FWG180,3,"56.95","","","1","",""
1053G96,0,"114.85","","","1","",""
1054C,3,"68.40","","","1","",""
1055P,4,"151.35","","","1","",""
1058041175,86,"14.95","","","1","",""
1058M,3,"20.29","","","1","",""
10611,4,"19.00","","","1","",""
10613,15,"19.00","","","1","",""
10614,7,"19.00","","","1","",""
10615,10,"19.00","","","1","",""
10616,9,"19.00","","","1","",""
1062041,63,"11.70","","","1","",""
1062A,0,"32.28","","","1","",""
10642,41,"33.16","","","1","",""
1065041,95,"11.70","","","1","",""
10652,34,"33.16","","","1","",""
10662,20,"33.16","","","1","",""
1068041,69,"11.70","","","1","",""
1069G,0,"7.05","","","1","",""
106NA02Z0,7,"28.22","","","1","",""
106NA77Z0,1,"28.22","","","1","",""
106NA79Z0,1,"28.22","","","1","",""
106NA85Z0,0,"28.22","","","1","",""
106NA8JZ0,0,"28.22","","","1","",""
106NAB6Z0,3,"28.22","","","1","",""
106NAD6Z0,3,"28.22","","","1","",""
106NAE1Z0,2,"28.22","","","1","",""
106NAI4Z0,3,"28.22","","","1","",""
106NAR7Z0,2,"28.22","","","1","",""
106NAU7Z0,0,"28.22","","","1","",""
106NAV5Z0,2,"28.22","","","1","",""
106NAX3Z0,1,"28.22","","","1","",""
106NBD6Z0,2,"28.22","","","1","",""
106NBE1Z0,1,"28.22","","","1","",""
107,30,"9.25","","","1","",""
1070,10,"26.46","","","1","",""
1071006,5,"15.16","","","1","",""
107115AX,11,"48.58","","","1","",""
107120AX,1,"19.50","","","1","",""
107486R,0,"29.99","","","1","",""
10753,0,"27.74","","","1","",""
10754,0,"26.51","","","1","",""
1077,4,"78.55","","","1","",""
1077070,6,"28.96","","","1","",""
1077094,0,"104.99","","","1","",""
1077TAC,3,"80.25","","","1","",""
1078192,4,"26.44","","","1","",""
1078195,6,"14.71","","","1","",""
1078425,0,"7.50","","","1","",""
1078729,44,"50.00","","","1","",""
1078948,2,"25.11","","","1","",""
1079898,1,"25.11","","","1","",""
1079M,0,"74.41","","","1","",""
107WRC,6,"10.99","","","1","",""
108,50,"8.25","","","1","",""
1080M,3,"14.75","","","1","",""
1081,33,"20.22","","","1","",""
1081029,5,"67.08","","","1","",""
1081035,5,"53.95","","","1","",""
1081039,0,"75.99","","","1","",""
1081043,1,"28.06","","","1","",""
1081054,4,"88.53","","","1","",""
1081100,13,"24.64","","","1","",""
1081115,3,"137.60","","","1","",""
1081116,6,"137.60","","","1","",""
1081117,0,"139.49","","","1","",""
1081151,4,"27.24","","","1","",""
1081153,0,"24.64","","","1","",""
1081154,5,"24.64","","","1","",""
1081157,7,"25.30","","","1","",""
1081159,8,"25.32","","","1","",""
1081161,5,"28.66","","","1","",""
1081167,12,"19.95","","","1","",""
1081168,23,"26.36","","","1","",""
1081210,4,"28.66","","","1","",""
1081211,6,"28.66","","","1","",""
1081212,7,"28.66","","","1","",""
1081230,6,"28.66","","","1","",""
1081231,6,"28.66","","","1","",""
1081240,15,"28.08","","","1","",""
1081245,24,"20.63","","","1","",""
1081878,21,"11.89","","","1","",""
1081950,0,"37.69","","","1","",""
1081951,0,"43.68","","","1","",""
1081952,6,"83.72","","","1","",""
1081953,7,"83.72","","","1","",""
1081957,0,"44.65","","","1","",""
1081958,0,"32.75","","","1","",""
1081959,2,"27.66","","","1","",""
1082223,1,"92.08","","","1","",""
1082250,0,"189.99","","","1","",""
10831AF2,7,"13.78","","","1","",""
10831BK2,1,"8.12","","","1","",""
10831HP2,6,"8.12","","","1","",""
10831NG2,4,"8.12","","","1","",""
10831NO2,3,"8.12","","","1","",""
10831NR2,3,"8.12","","","1","",""
10831NY2,3,"8.12","","","1","",""
10831WH2,2,"8.12","","","1","",""
10832AF2,4,"27.75","","","1","",""
10832HP2,3,"16.75","","","1","",""
10832NG2,5,"16.75","","","1","",""
10832NO2,8,"16.75","","","1","",""
10832NR2,0,"16.75","","","1","",""
10832NY2,4,"16.75","","","1","",""
10832WH2,9,"16.75","","","1","",""
1083783,1,"2.34","","","1","",""
1083784,16,"2.20","","","1","",""
1083786,27,"2.51","","","1","",""
1083788,43,"3.51","","","1","",""
1083789,23,"2.30","","","1","",""
1083790,10,"3.15","","","1","",""
1083792,10,"2.25","","","1","",""
1083797,11,"3.51","","","1","",""
1083799,20,"3.51","","","1","",""
1084274,0,"20.06","","","1","",""
1084303,6,"19.14","","","1","",""
1084307,8,"8.49","","","1","",""
1084309,14,"9.99","","","1","",""
1084745,4,"125.00","","","1","",""
10849,0,"9.24","","","1","",""
10850,0,"38.83","","","1","",""
10852,3,"28.98","","","1","",""
108522,2,"101.95","","","1","",""
10853,0,"27.74","","","1","",""
10854,3,"26.51","","","1","",""
10855,4,"29.59","","","1","",""
10856,0,"30.82","","","1","",""
10857,1,"32.06","","","1","",""
1085899,6,"13.23","","","1","",""
1085905,7,"16.56","","","1","",""
10870,66,"11.50","","","1","",""
10876,10,"66.00","","","1","",""
10877,321,"6.80","","","1","",""
10878,12,"4.35","","","1","",""
10880,20,"9.65","","","1","",""
10889,7,"8.05","","","1","",""
1089M,13,"6.74","","","1","",""
108OT,14,"13.48","","","1","",""
108WRC,3,"13.48","","","1","",""
10902A,6,"34.00","","","1","",""
10903A,9,"34.00","","","1","",""
10905,318,"6.50","","","1","",""
10907,207,"5.45","","","1","",""
10909L,33,"37.15","","","1","",""
10915,201,"5.80","","","1","",""
10916L,212,"7.75","","","1","",""
1092048,7,"36.14","","","1","",""
1092050,0,"36.14","","","1","",""
1092514,2,"58.99","","","1","",""
1092515,3,"85.00","","","1","",""
1092516,0,"92.07","","","1","",""
10928,15,"49.20","","","1","",""
1092878,0,"17.37","","","1","",""
10929,20,"49.20","","","1","",""
1093522,4,"82.99","","","1","",""
1094247,0,"190.00","","","1","",""
1094693,15,"5.20","","","1","",""
1094CSP,2,"18.25","","","1","",""
1095031,2,"5.18","","","1","",""
1095201,1,"133.93","","","1","",""
1095202,1,"133.93","","","1","",""
1095203,0,"133.93","","","1","",""
1097608,14,"21.72","","","1","",""
1097878,1,"91.99","","","1","",""
1097879,4,"167.99","","","1","",""
1097880,5,"14.68","","","1","",""
1097883,5,"8.80","","","1","",""
1097884,4,"18.28","","","1","",""
1097887,3,"19.99","","","1","",""
1099,4,"27.15","","","1","",""
1099080,15,"11.56","","","1","",""
1099107,1,"231.82","","","1","",""
1099117,1,"19.99","","","1","",""
109914,0,"20.00","","","1","",""
1099442,145,"123.22","","","1","",""
1099443,3,"201.31","","","1","",""
1099561,1,"35.86","","","1","",""
109BK,0,"10.80","","","1","",""
109BL,9,"10.80","","","1","",""
109PL,5,"10.80","","","1","",""
109YW,2,"10.80","","","1","",""
10A,97,"8.72","","","1","",""
10A810R18NGQ,1,"175.75","","","1","",""
10B810R18FHQ5R,2,"239.95","","","1","",""
10B810R20SHQ5R,0,"250.95","","","1","",""
10BC8R20FHQ5R,3,"287.95","","","1","",""
10BCTL,1,"38.00","","","1","",""
10BCTM,3,"26.00","","","1","",""
10CFS,0,"92.99","","","1","",""
10EXD762X51,3,"12.95","","","1","",""
10EXD762X51SDE,7,"12.95","","","1","",""
10LAMAG5270,0,"64.95","","","1","",""
10LAMAG5300,0,"64.95","","","1","",""
10LAMAG53006,3,"64.95","","","1","",""
10LAMAG565P,11,"64.95","","","1","",""
10LAMAG57PRC,0,"64.95","","","1","",""
10LAMAG57REM,19,"64.95","","","1","",""
10PM556BAGBL,43,"8.10","","","1","",""
10PM556BAGSDE,49,"8.10","","","1","",""
10TGT375,1,"41.73","","","1","",""
10TGTM437,2,"48.64","","","1","",""
1100,3,"118.00","","","1","",""
110002,1,"29.99","","","1","",""
1100035,16,"21.94","","","1","",""
110006,2,"66.06","","","1","",""
1100061,1,"13.18","","","1","",""
110007,9,"84.50","","","1","",""
1100073,9,"10.53","","","1","",""
1100081,6,"13.18","","","1","",""
1100087,0,"23.82","","","1","",""
1100089,9,"16.82","","","1","",""
1100091,0,"26.83","","","1","",""
1100093,11,"14.26","","","1","",""
110011,2,"124.50","","","1","",""
110014,8,"27.35","","","1","",""
110015,2,"31.25","","","1","",""
110016,4,"34.99","","","1","",""
110018,14,"7.99","","","1","",""
110019,2,"8.99","","","1","",""
110020Z,8,"9.99","","","1","",""
110028,9,"18.20","","","1","",""
11003,2,"38.00","","","1","",""
110033,7,"89.29","","","1","",""
110038,7,"21.25","","","1","",""
1100471,5,"73.54","","","1","",""
1100473,3,"102.99","","","1","",""
1100474,9,"185.94","","","1","",""
1100475,0,"164.33","","","1","",""
1100476,4,"110.99","","","1","",""
1100484,2,"42.01","","","1","",""
1100485,50,"49.99","","","1","",""
110049,0,"20.50","","","1","",""
1100Z,55,"13.59","","","1","",""
110113B,2,"31.75","","","1","",""
110128,8,"36.00","","","1","",""
110140,13,"32.83","","","1","",""
110141,8,"34.85","","","1","",""
1102673,359,"49.99","","","1","",""
110268,4,"21.85","","","1","",""
1103308,60,"8.99","","","1","",""
1103309,67,"8.99","","","1","",""
11042,2,"38.00","","","1","",""
1105,0,"6.95","","","1","",""
1107PCCB,1,"24.76","","","1","",""
1108,13,"10.05","","","1","",""
11082,3,"38.00","","","1","",""
1108709,49,"19.99","","","1","",""
1108710,51,"19.99","","","1","",""
1108715,41,"19.99","","","1","",""
1108716,59,"19.99","","","1","",""
1108764,73,"8.99","","","1","",""
110BJR7Z0,3,"29.88","","","1","",""
110BJU7Z0,4,"29.88","","","1","",""
110BJX3Z0,0,"28.22","","","1","",""
110Z,14,"27.11","","","1","",""
111,18,"6.22","","","1","",""
11100,49,"5.63","","","1","",""
111002,35,"46.80","","","1","",""
111004,0,"45.00","","","1","",""
1110068,55,"19.99","","","1","",""
1110069,30,"19.99","","","1","",""
1110071,31,"19.99","","","1","",""
1110072,36,"19.99","","","1","",""
11101DNZ,2,"38.00","","","1","",""
11102,27,"5.63","","","1","",""
11103,56,"5.63","","","1","",""
11104,78,"5.63","","","1","",""
11109,94,"5.63","","","1","",""
11121,36,"5.63","","","1","",""
1112234,10,"16.00","","","1","",""
1112236,4,"18.70","","","1","",""
1112237,6,"21.38","","","1","",""
11133,19,"8.10","","","1","",""
11135,5,"8.10","","","1","",""
1115809,7,"133.70","","","1","",""
1116414,7,"18.31","","","1","",""
1116643,2,"140.25","","","1","",""
1116715,3,"66.62","","","1","",""
1117130,20,"28.00","","","1","",""
1117132,15,"52.74","","","1","",""
1117185,2,"38.10","","","1","",""
1117208,7,"25.04","","","1","",""
1117230,10,"10.99","","","1","",""
1117236,8,"18.16","","","1","",""
1117238,7,"18.01","","","1","",""
1117239,0,"9.36","","","1","",""
1117242,8,"87.81","","","1","",""
1117247,1,"76.72","","","1","",""
1117248,2,"88.34","","","1","",""
111752,10,"33.22","","","1","",""
111852,6,"46.67","","","1","",""
1119605,2,"7.45","","","1","",""
111NA02Z0,3,"23.79","","","1","",""
111NAE1Z0,1,"23.79","","","1","",""
111NAR8Z0,2,"23.79","","","1","",""
112022027,1,"55.76","","","1","",""
112022029,3,"55.76","","","1","",""
112022034,0,"55.76","","","1","",""
112022035,0,"55.76","","","1","",""
112024038,3,"33.45","","","1","",""
112024039,6,"33.45","","","1","",""
112024042,0,"37.80","","","1","",""
112024043,2,"37.80","","","1","",""
112024044,1,"37.80","","","1","",""
112024045,0,"37.80","","","1","",""
112025011,1,"47.00","","","1","",""
112025024,0,"47.00","","","1","",""
112025027,0,"47.00","","","1","",""
112025029,0,"47.00","","","1","",""
112025031,0,"47.00","","","1","",""
112025041,4,"47.00","","","1","",""
112025050,5,"47.00","","","1","",""
112025051,3,"47.00","","","1","",""
112025055,1,"47.00","","","1","",""
112025056,10,"76.46","","","1","",""
112026008,2,"55.76","","","1","",""
112026009,3,"55.76","","","1","",""
112026011,2,"55.76","","","1","",""
112026012,5,"55.76","","","1","",""
112026016,3,"55.76","","","1","",""
112026024,0,"55.76","","","1","",""
112026026,0,"55.76","","","1","",""
112026027,4,"55.76","","","1","",""
112026029,2,"55.76","","","1","",""
112026030,2,"55.76","","","1","",""
112026041,0,"55.76","","","1","",""
112026AX,0,"46.47","","","1","",""
112027AX,9,"44.99","","","1","",""
112028022,243,"10.99","","","1","",""
112031AX,8,"100.10","","","1","",""
112032AX,10,"100.10","","","1","",""
112044007,3,"33.45","","","1","",""
112044008,5,"33.45","","","1","",""
112044009,1,"33.45","","","1","",""
112044405,1,"39.03","","","1","",""
112044409,0,"39.03","","","1","",""
112044411,1,"39.03","","","1","",""
112044412,0,"39.03","","","1","",""
112044501,7,"39.03","","","1","",""
112044503,3,"39.03","","","1","",""
112044504,1,"39.03","","","1","",""
112044505,0,"39.03","","","1","",""
112044506,3,"39.03","","","1","",""
112044533,0,"39.03","","","1","",""
112044543,0,"39.03","","","1","",""
112044551,5,"39.03","","","1","",""
112044601,10,"33.45","","","1","",""
112044602,5,"33.45","","","1","",""
112044603,0,"33.45","","","1","",""
112044604,0,"33.45","","","1","",""
112044605,1,"33.45","","","1","",""
112044606,3,"33.45","","","1","",""
112044607,2,"33.45","","","1","",""
112044608,3,"33.45","","","1","",""
112044611,0,"33.45","","","1","",""
112044616,0,"33.45","","","1","",""
112050293,16,"50.76","","","1","",""
112055190,1220,"24.55","","","1","",""
112055191,96,"34.56","","","1","",""
112055192,190,"25.99","","","1","",""
112055290,0,"35.32","","","1","",""
112055291,4,"35.32","","","1","",""
112098800,0,"17.78","","","1","",""
112098801,0,"17.78","","","1","",""
112098802,0,"17.78","","","1","",""
112098803,0,"17.78","","","1","",""
112098804,38,"17.78","","","1","",""
1121069,3,"159.99","","","1","",""
1121933,1,"72.99","","","1","",""
1122187,3,"245.75","","","1","",""
1122194,2,"108.53","","","1","",""
1123128,0,"29.43","","","1","",""
1124326,3,"42.50","","","1","",""
11280,2,"38.00","","","1","",""
112S,29,"7.00","","","1","",""
112Z,16,"27.11","","","1","",""
113,15,"30.50","","","1","",""
1130023,4,"13.24","","","1","",""
1130035,11,"13.24","","","1","",""
1130048,0,"6.76","","","1","",""
1130050,20,"7.84","","","1","",""
1130053,54,"6.76","","","1","",""
1130060,5,"28.08","","","1","",""
113008,4,"258.49","","","1","",""
113009,2,"250.15","","","1","",""
11300DNZ,3,"38.00","","","1","",""
113011,1,"375.22","","","1","",""
1130123,4,"37.80","","","1","",""
1130133,0,"37.80","","","1","",""
1130153,6,"37.80","","","1","",""
1130163,2,"37.80","","","1","",""
1130173,7,"37.80","","","1","",""
1130183,1,"37.80","","","1","",""
1130193,6,"37.80","","","1","",""
1130253,3,"21.60","","","1","",""
1130255,4,"21.60","","","1","",""
1130263,3,"21.60","","","1","",""
1130273,0,"21.60","","","1","",""
1130275,1,"21.60","","","1","",""
1130283,1,"21.60","","","1","",""
1130285,2,"21.60","","","1","",""
1130293,4,"21.60","","","1","",""
1130295,2,"21.60","","","1","",""
1130296,3,"21.60","","","1","",""
1130297,5,"20.50","","","1","",""
1130303,4,"21.60","","","1","",""
1130311,1,"29.70","","","1","",""
1130500,3,"63.72","","","1","",""
1130513,3,"45.90","","","1","",""
1130533,4,"45.90","","","1","",""
1130553,5,"45.90","","","1","",""
1130563,0,"45.90","","","1","",""
1130573,8,"45.90","","","1","",""
1130583,5,"45.90","","","1","",""
1130593,4,"45.90","","","1","",""
1130753,12,"21.60","","","1","",""
1130755,1,"21.60","","","1","",""
1130763,2,"21.60","","","1","",""
1130773,8,"21.60","","","1","",""
1130775,0,"21.60","","","1","",""
1130783,4,"21.60","","","1","",""
1130785,5,"21.60","","","1","",""
1130793,4,"21.60","","","1","",""
1130795,6,"21.60","","","1","",""
1130803,3,"21.60","","","1","",""
1130805,3,"21.60","","","1","",""
1130863,1,"64.80","","","1","",""
113088,2,"14.99","","","1","",""
1131093,7,"45.90","","","1","",""
1131163,2,"37.80","","","1","",""
1131173,2,"37.80","","","1","",""
1131193,2,"37.80","","","1","",""
1133233,3,"26.46","","","1","",""
1133253,2,"26.46","","","1","",""
1133263,1,"26.46","","","1","",""
1133273,1,"26.46","","","1","",""
1133283,5,"26.46","","","1","",""
1133293,4,"26.46","","","1","",""
1133748,0,"23.23","","","1","",""
1133751,0,"23.23","","","1","",""
1134203,5,"39.70","","","1","",""
1134233,4,"39.70","","","1","",""
1134243,2,"39.70","","","1","",""
1134253,3,"39.70","","","1","",""
1134263,1,"39.70","","","1","",""
1134273,3,"39.70","","","1","",""
1134283,4,"39.70","","","1","",""
1134293,5,"39.70","","","1","",""
1134444,50,"42.67","","","1","",""
1134446,40,"151.33","","","1","",""
1134447,0,"209.15","","","1","",""
1135909,2,"110.36","","","1","",""
1135967,0,"52.18","","","1","",""
1135969,0,"50.85","","","1","",""
1135986,7,"28.99","","","1","",""
1135991,5,"66.36","","","1","",""
1135992,9,"47.42","","","1","",""
1135995,1,"9.10","","","1","",""
1135996,6,"14.79","","","1","",""
1136000,0,"11.89","","","1","",""
1136001,18,"14.89","","","1","",""
1136002,17,"14.89","","","1","",""
1136021,6,"22.06","","","1","",""
1136022,5,"71.99","","","1","",""
1136215,7,"17.56","","","1","",""
1136216,2,"18.31","","","1","",""
1136217,4,"18.31","","","1","",""
1136218,2,"23.43","","","1","",""
1136221,11,"23.43","","","1","",""
1136222,5,"11.72","","","1","",""
1136223,5,"14.64","","","1","",""
1136232,1,"98.99","","","1","",""
1136233,7,"86.99","","","1","",""
1136234,4,"108.50","","","1","",""
1136970,2,"8.90","","","1","",""
1137118,5,"104.75","","","1","",""
1137138,4,"17.69","","","1","",""
1137140,9,"11.89","","","1","",""
1138653,0,"51.39","","","1","",""
113BA02Z0,1,"43.72","","","1","",""
113TA02Z0,1,"43.72","","","1","",""
114,0,"23.72","","","1","",""
1140016,5,"82.99","","","1","",""
1141041,5,"177.99","","","1","",""
1145115,1,"34.63","","","1","",""
1145117,2,"6.99","","","1","",""
1149083,4,"49.99","","","1","",""
1149248,5,"6.25","","","1","",""
1149249,2,"6.25","","","1","",""
1149250,7,"6.25","","","1","",""
1149251,6,"6.25","","","1","",""
1149252,7,"6.25","","","1","",""
1149253,11,"6.25","","","1","",""
1149254,6,"6.25","","","1","",""
1149255,4,"6.25","","","1","",""
1149256,7,"6.25","","","1","",""
1149257,5,"6.25","","","1","",""
1149530,1,"21.99","","","1","",""
